dur,spkts,sttl,sbytes,smean,sload,ct_dst_sport_ltm,attack_cat,label
3.653385,10,254,878,88,1732.092285,1,0,0
1.304608,12,254,698,58,3924.550537,1,0,0
1.315809,12,254,590,49,3289.231201,1,0,0
4.668997,16,254,1860,116,2988.222168,1,0,0
6e-06,2,254,1064,532,709333312.0,1,0,0
9e-06,2,254,104,52,46222220.0,1,0,0
0.846277,12,254,762,64,6607.765625,1,0,0
2.577975,10,254,876,88,2448.43335,1,0,0
3.18293,16,254,934,58,2201.744873,1,0,0
9e-06,2,254,1064,532,472888864.0,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.0,1,0,46,46,0.0,1,0,0
3.347659,16,254,1452,91,3254.811768,1,0,0
3e-06,2,254,104,52,138666656.0,1,0,0
1.003183,10,254,874,87,6276.023438,1,0,0
1.454378,14,254,784,56,4004.460938,1,0,0
1.487767,14,254,672,48,3355.364258,1,0,0
1e-06,2,254,104,52,416000000.0,2,0,0
1e-06,2,254,104,52,416000000.0,2,0,0
1.665156,10,254,872,87,3771.418457,1,0,0
1e-05,2,254,1064,532,425600000.0,1,0,0
4.311683,16,254,1066,67,1855.42395,1,0,0
1.584136,10,254,870,87,3954.205811,1,0,0
5e-06,2,254,104,52,83200000.0,3,0,0
5e-06,2,254,104,52,83200000.0,3,0,0
5e-06,2,254,104,52,83200000.0,3,0,0
1.514394,10,254,868,87,4131.025391,1,0,0
4e-06,2,254,1064,532,1064000000.0,2,0,0
4e-06,2,254,1064,532,1064000000.0,2,0,0
3.017015,14,254,1268,91,3123.617188,1,0,0
3e-06,2,254,104,52,138666656.0,1,0,0
1.942803,10,254,866,87,3211.854248,1,0,0
5e-06,2,254,104,52,83200000.0,1,0,0
1.776172,16,254,1818,114,7679.436035,1,0,0
3.698304,10,254,864,86,1682.933594,1,0,0
1.041778,10,254,862,86,5959.043457,2,0,0
1.041778,10,254,862,86,5959.043457,2,0,0
3e-06,2,254,104,52,138666656.0,1,0,0
2.232337,10,254,860,86,2773.774658,1,0,0
8e-06,2,254,104,52,52000000.0,1,0,0
1.318443,10,254,858,86,4690.381348,1,0,0
1e-06,2,254,104,52,416000000.0,1,0,0
8e-06,2,254,104,52,52000000.0,1,0,0
1.063207,10,254,856,86,5801.315918,2,0,0
1.063207,10,254,856,86,5801.315918,2,0,0
1.056916,10,254,854,85,5820.708496,1,0,0
8e-06,2,254,104,52,52000000.0,1,0,0
3.274028,10,254,852,85,1874.144043,1,0,0
5e-06,2,254,104,52,83200000.0,2,0,0
5e-06,2,254,104,52,83200000.0,2,0,0
6.402279,10,254,850,85,955.909607,1,0,0
1e-06,2,254,104,52,416000000.0,1,0,0
2.548654,10,254,848,85,2398.128418,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.0,1,0,46,46,0.0,1,0,0
7e-06,2,254,104,52,59428572.0,2,0,0
7e-06,2,254,104,52,59428572.0,2,0,0
5.743298,10,254,846,85,1061.411011,1,0,0
9e-06,2,254,104,52,46222220.0,1,0,0
1e-06,2,254,104,52,416000000.0,1,0,0
3.051777,10,254,844,84,1992.281982,1,0,0
3e-06,2,254,104,52,138666656.0,1,0,0
1.530738,10,254,842,84,3961.487793,1,0,0
5e-06,2,254,104,52,83200000.0,1,0,0
5e-06,2,254,104,52,83200000.0,1,0,0
3.561871,10,254,840,84,1697.984009,1,0,0
1e-06,2,254,104,52,416000000.0,1,0,0
4.367376,10,254,838,84,1382.981445,1,0,0
3e-06,2,254,104,52,138666656.0,2,0,0
3e-06,2,254,104,52,138666656.0,2,0,0
1.874907,10,254,836,84,3212.959229,1,0,0
9e-06,2,254,104,52,46222220.0,1,0,0
0.835849,10,254,834,83,7187.901367,1,0,0
9e-06,2,254,104,52,46222220.0,1,0,0
1.381001,10,254,832,83,4338.881836,1,0,0
1.392825,10,254,830,83,4290.560547,1,0,0
8e-06,2,254,104,52,52000000.0,2,0,0
8e-06,2,254,104,52,52000000.0,2,0,0
9e-06,2,254,104,52,46222220.0,1,0,0
1.22317,10,254,828,83,4879.125488,1,0,0
9e-06,2,254,104,52,46222220.0,1,0,0
1.4e-05,2,254,104,52,29714286.0,1,0,0
0.850002,10,254,824,82,6983.513184,2,0,0
0.850002,10,254,824,82,6983.513184,2,0,0
9e-06,2,254,104,52,46222220.0,2,0,0
9e-06,2,254,104,52,46222220.0,2,0,0
1.156132,10,254,822,82,5120.522461,1,0,0
7e-06,2,254,104,52,59428572.0,1,0,0
1e-06,2,254,104,52,416000000.0,1,0,0
1e-06,2,254,104,52,416000000.0,1,0,0
3e-06,2,254,104,52,138666656.0,1,0,0
0.45142,10,254,820,82,13078.72949,1,0,0
5e-06,2,254,104,52,83200000.0,2,0,0
0.816564,10,254,818,82,7220.499512,1,0,0
5e-06,2,254,104,52,83200000.0,2,0,0
8e-06,2,254,104,52,52000000.0,1,0,0
8e-06,2,254,104,52,52000000.0,2,0,0
8e-06,2,254,104,52,52000000.0,2,0,0
0.945502,10,254,816,82,6218.918945,1,0,0
6e-06,2,254,104,52,69333328.0,1,0,0
0.630118,10,254,814,81,9306.193359,1,0,0
0.535902,10,254,812,81,10912.44238,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.463148,10,254,810,81,12592.08691,1,0,0
0.692671,10,254,808,81,8408.032227,1,0,0
1.227299,10,254,806,81,4732.343262,1,0,0
0.637745,10,254,804,80,9082.0,1,0,0
0.553267,10,254,802,80,10439.80566,1,0,0
0.489329,10,254,800,80,11771.2207,1,0,0
0.649399,10,254,798,80,8857.420898,2,0,0
0.649399,10,254,798,80,8857.420898,2,0,0
0.505309,10,254,796,80,11351.4707,1,0,0
0.707306,10,254,794,79,8087.022949,1,0,0
1.091909,10,254,792,79,5223.878418,1,0,0
0.753893,10,254,790,79,7544.836914,1,0,0
0.983431,10,254,788,79,5775.697754,1,0,0
0.764981,10,254,784,78,7383.189941,1,0,0
1.928345,10,254,782,78,2920.63916,1,0,0
1.07435,10,254,780,78,5227.34668,1,0,0
3.118437,10,254,778,78,1798.336792,1,0,0
0.758517,10,254,534,53,5073.056641,1,0,0
0.668176,10,254,534,53,5758.961914,1,0,0
0.926917,10,254,534,53,4151.396484,1,0,0
2.534507,112,254,135649,1211,424344.4375,1,0,0
0.98251,10,254,534,53,3916.499756,1,0,0
1.457715,10,254,776,78,3836.140625,1,0,0
2.401421,18,254,1006,56,3168.124023,1,0,0
1.06122,10,254,534,53,3626.015137,1,0,0
1.262099,10,254,774,77,4418.036621,1,0,0
1.543383,10,254,534,53,2493.224365,1,0,0
1.765433,112,254,135649,1211,609201.25,1,0,0
1.303229,10,254,772,77,4266.326172,1,0,0
1.201219,10,254,534,53,3203.412598,1,0,0
0.943489,10,254,534,53,4078.47876,1,0,0
1.895253,112,254,135649,1211,567472.5625,1,0,0
0.986792,10,254,770,77,5618.205078,1,0,0
1.681813,10,254,534,53,2288.00708,1,0,0
2.113863,108,254,135479,1254,507979.9375,1,0,0
0.939673,10,254,768,77,5891.411133,1,0,0
0.898952,10,254,534,53,4280.540039,1,0,0
0.85397,10,254,766,77,6463.927246,1,0,0
0.501974,10,254,534,53,7665.73584,1,0,0
0.97474,10,254,534,53,3947.719238,1,0,0
0.710741,10,254,764,76,7744.030762,1,0,0
0.777087,10,254,534,53,4951.82666,1,0,0
1.535659,10,254,762,76,3573.710205,1,0,0
0.62695,10,254,534,53,6137.650391,1,0,0
0.800116,10,254,534,53,4809.302734,1,0,0
1.538951,112,254,135649,1211,698855.25,1,0,0
0.718389,10,254,760,76,7617.043457,1,0,0
1.628176,10,254,758,76,3355.902588,1,0,0
0.844232,10,254,534,53,4557.98877,1,0,0
2.132675,112,254,135649,1211,504298.125,1,0,0
0.741432,10,254,534,53,5189.956543,1,0,0
0.452473,10,254,534,53,8504.375,1,0,0
1.261514,10,254,756,76,4318.620605,1,0,0
0.554424,10,254,534,53,6940.536621,1,0,0
2.071138,112,254,135649,1211,519281.6875,1,0,0
0.924089,10,254,534,53,4164.101074,1,0,0
0.439413,10,254,534,53,8757.136719,1,0,0
0.757794,10,254,754,75,7168.174805,1,0,0
0.489843,10,254,534,53,7855.578125,1,0,0
0.538777,10,254,752,75,10052.39648,1,0,0
1.471649,112,254,135649,1211,730815.5625,1,0,0
0.707255,10,254,534,53,5440.753418,1,0,0
0.383763,10,254,534,53,10027.02246,1,0,0
1.977608,112,254,135649,1211,543840.875,1,0,0
0.967104,10,254,750,75,5583.680664,2,0,0
0.967104,10,254,750,75,5583.680664,2,0,0
0.355503,10,254,534,53,10824.10059,1,0,0
1.792202,10,254,748,75,3008.589355,1,0,0
0.431242,10,254,534,53,8923.064453,1,0,0
2.784391,112,254,135649,1211,386261.8438,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.835557,10,254,746,75,6434.031738,1,0,0
1.47624,112,254,135649,1211,728542.75,1,0,0
0.639017,10,254,744,74,8387.883789,1,0,0
0.479682,10,254,742,74,11140.71387,1,0,0
1.461116,108,254,135479,1254,734917.6875,1,0,0
1.100307,10,254,740,74,4842.285156,1,0,0
1.580109,112,254,135649,1211,680651.75,1,0,0
1.116145,10,254,736,74,4752.070801,1,0,0
0.848617,10,254,734,73,6231.314941,1,0,0
1.456333,112,254,135649,1211,738501.4375,1,0,0
1.206547,10,254,732,73,4369.494141,1,0,0
1.928805,112,254,135649,1211,557601.1875,1,0,0
0.983136,10,254,730,73,5346.157715,3,0,0
0.983136,10,254,730,73,5346.157715,3,0,0
0.983136,10,254,730,73,5346.157715,3,0,0
0.499474,10,254,728,73,10507.05371,1,0,0
1.897455,110,254,135564,1232,566367.0625,1,0,0
0.711523,10,254,726,73,7353.240723,2,0,0
0.711523,10,254,726,73,7353.240723,2,0,0
0.715028,10,254,724,72,7294.819336,1,0,0
1.306076,60,254,68023,1134,409715.8125,1,0,0
0.632223,10,254,722,72,8224.946289,1,0,0
0.633649,10,254,720,72,8181.185547,1,0,0
1.261481,58,254,67943,1171,423451.4688,1,0,0
0.80433,10,254,718,72,6435.169922,1,0,0
1.128729,60,254,68023,1134,474090.7813,1,0,0
0.453854,10,254,714,71,11334.04102,4,0,0
0.453854,10,254,714,71,11334.04102,4,0,0
0.453854,10,254,714,71,11334.04102,4,0,0
0.453854,10,254,714,71,11334.04102,4,0,0
1.198894,10,254,712,71,4277.275391,1,0,0
0.746715,10,254,710,71,6845.985352,1,0,0
1.49352,60,254,68023,1134,358294.5,1,0,0
7.826361,8,254,3808,476,3405.925049,1,0,0
0.588288,10,254,708,71,8676.022461,1,0,0
1.003131,60,254,68023,1134,533449.75,1,0,0
1.393736,10,254,706,71,3650.619629,1,0,0
1.31562,60,254,68023,1134,406743.5938,1,0,0
0.962262,10,254,704,70,5270.914062,1,0,0
1.352285,60,254,68023,1134,395715.4063,1,0,0
0.995508,10,254,702,70,5078.813965,2,0,0
0.995508,10,254,702,70,5078.813965,2,0,0
0.420289,10,254,700,70,11991.74805,1,0,0
1.227853,60,254,68023,1134,435817.6563,1,0,0
0.890325,10,254,698,70,5651.868652,1,0,0
1.512793,60,254,68023,1134,353729.8438,1,0,0
1.116356,60,254,68023,1134,479345.2813,1,0,0
0.479465,10,254,694,69,10428.29004,2,0,0
0.479465,10,254,694,69,10428.29004,2,0,0
0.522743,10,254,696,70,9595.538086,1,0,0
0.841709,10,254,692,69,5921.286133,1,0,0
0.927528,60,254,68023,1134,576931.375,1,0,0
0.442867,10,254,690,69,11217.81445,1,0,0
0.713243,10,254,688,69,6954.151367,1,0,0
1.284727,60,254,68023,1134,416524.2813,1,0,0
0.693356,10,254,686,69,7130.536133,1,0,0
2.044203,60,254,68023,1134,261774.3906,1,0,0
1.251764,10,254,684,68,3936.844238,1,0,0
0.975817,60,254,68023,1134,548381.5,1,0,0
0.49695,10,254,678,68,9836.0,1,0,0
1.32588,60,254,68023,1134,403596.0938,1,0,0
0.550318,10,254,676,68,8853.063477,1,0,0
0.456009,10,254,674,67,10648.91309,1,0,0
1.11117,60,254,68023,1134,481582.4375,1,0,0
0.612419,34,254,34210,1006,433742.25,1,0,0
1.034178,10,254,670,67,4664.574219,1,0,0
0.835607,34,254,34210,1006,317891.0625,1,0,0
0.773502,34,254,34210,1006,343414.75,1,0,0
1.215596,34,254,34210,1006,218519.9688,1,0,0
0.622132,34,254,34210,1006,426970.4688,1,0,0
0.768243,34,254,34210,1006,345765.5938,1,0,0
0.697732,34,254,34210,1006,380707.7813,1,0,0
0.627698,34,254,34210,1006,423184.4063,1,0,0
0.908179,34,254,34210,1006,292488.5938,1,0,0
0.594568,34,254,34210,1006,446764.6875,1,0,0
1.001014,34,254,34210,1006,265362.9375,1,0,0
0.607867,10,254,650,65,7699.052734,1,0,0
0.929705,34,254,34210,1006,285716.4375,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.611093,10,254,648,65,7645.317871,1,0,0
1.094133,34,254,34210,1006,242778.5313,2,0,0
1.094133,34,254,34210,1006,242778.5313,2,0,0
0.779283,34,254,34210,1006,340867.1875,1,0,0
1.029206,34,254,34210,1006,258094.0938,1,0,0
1.114941,34,254,34210,1006,238247.5781,1,0,0
0.72095,34,254,34210,1006,368447.1875,1,0,0
0.916925,20,254,17266,863,143113.125,1,0,0
0.498693,20,254,17266,863,263135.8438,1,0,0
1.217795,10,254,628,63,3718.195557,1,0,0
0.505371,20,254,17266,863,259658.7656,1,0,0
1.117329,20,254,17266,863,117444.3672,1,0,0
1.00914,10,254,626,63,4471.133789,1,0,0
1.11002,20,254,17266,863,118217.6875,1,0,0
0.911765,20,254,17266,863,143923.0469,1,0,0
0.771205,10,254,622,62,5809.09082,1,0,0
0.807647,10,254,620,62,5527.16748,3,0,0
0.774698,20,254,17266,863,169387.2969,1,0,0
0.807647,10,254,620,62,5527.16748,3,0,0
0.807647,10,254,620,62,5527.16748,3,0,0
1.410029,20,254,17266,863,93064.75,1,0,0
0.988907,10,254,618,62,4505.984863,1,0,0
0.706739,20,254,17266,863,185675.3281,1,0,0
1.289267,10,254,616,62,3443.817383,1,0,0
1.147124,20,254,17266,863,114393.9063,1,0,0
1.461572,20,254,17266,863,89782.78125,1,0,0
1.505363,10,254,614,61,2938.826172,1,0,0
0.49577,20,254,17266,863,264687.25,1,0,0
0.963993,20,254,17266,863,136125.4688,1,0,0
0.929609,10,254,610,61,4724.566895,1,0,0
40.171238,20,254,1162,58,219.858795,4,0,0
40.171238,20,254,1162,58,219.858795,4,0,0
40.171238,20,254,1162,58,219.858795,4,0,0
40.171238,20,254,1162,58,219.858795,4,0,0
1.092537,20,254,17266,863,120109.4297,1,0,0
1.037116,10,254,606,61,4211.679199,1,0,0
1.269066,20,254,17266,863,103402.0313,1,0,0
0.774266,10,254,604,60,5620.807129,1,0,0
1.118805,14,254,8834,631,58655.4375,1,0,0
0.65093,10,254,602,60,6661.23877,2,0,0
0.65093,10,254,602,60,6661.23877,2,0,0
0.482464,14,254,8834,631,136018.4375,1,0,0
0.491882,10,254,600,60,8782.594727,1,0,0
0.466146,10,254,598,60,9250.321289,2,0,0
0.547139,14,254,8834,631,119940.2734,2,0,0
0.466146,10,254,598,60,9250.321289,2,0,0
0.547139,14,254,8834,631,119940.2734,2,0,0
0.976303,14,254,8834,631,67216.83594,1,0,0
0.413006,10,254,596,60,10401.78613,1,0,0
0.725796,10,254,594,59,5896.974121,1,0,0
0.730183,14,254,8834,631,89873.35938,1,0,0
0.573117,10,254,592,59,7440.016602,1,0,0
0.927337,14,254,8834,631,70766.07813,1,0,0
0.799475,14,254,8834,631,82083.86719,1,0,0
1.001071,10,254,590,59,4243.455566,1,0,0
1.576656,10,254,588,59,2689.236084,1,0,0
1.137188,14,254,8834,631,57707.25781,1,0,0
0.609602,10,254,586,59,6929.111328,1,0,0
1.205816,12,254,986,82,5997.598145,1,0,0
1.023832,14,254,8834,631,64096.45703,1,0,0
0.730787,10,254,584,58,5758.175781,1,0,0
2.106868,12,254,986,82,3432.583252,1,0,0
1.295474,14,254,8834,631,50656.35938,1,0,0
0.911161,10,254,582,58,4600.723633,1,0,0
0.660891,10,254,580,58,6318.742676,1,0,0
0.888144,14,254,8834,631,73888.91406,1,0,0
0.739091,10,254,578,58,5639.359863,1,0,0
1.343335,14,254,8834,631,48851.55078,1,0,0
1.193189,12,254,986,82,6061.068359,1,0,0
1.016165,14,254,8834,631,64580.0625,1,0,0
0.763407,10,254,576,58,5438.776367,2,0,0
1.077254,12,254,982,82,6691.086426,1,0,0
0.763407,10,254,576,58,5438.776367,2,0,0
0.60644,10,254,574,57,6820.130371,1,0,0
0.873046,12,254,982,82,8256.151367,1,0,0
0.832895,10,254,572,57,4946.602051,1,0,0
0.449377,14,254,8834,631,146033.2813,1,0,0
0.883134,14,254,8834,631,74308.08594,1,0,0
0.818961,12,254,982,82,8801.395508,1,0,0
1.387807,14,254,8834,631,47286.11328,1,0,0
0.91296,10,254,570,57,4495.268066,1,0,0
0.878666,12,254,1106,92,9232.176758,1,0,0
0.944964,12,254,1106,92,8584.454102,1,0,0
0.592457,10,254,568,57,6913.582031,1,0,0
1.010382,12,254,1106,92,8028.645996,1,0,0
0.705097,10,254,566,57,5786.4375,1,0,0
1.234946,12,254,1106,92,6568.708008,2,0,0
1.234946,12,254,1106,92,6568.708008,2,0,0
0.555692,10,254,564,56,7313.403809,2,0,0
0.780472,12,254,4658,388,43768.38672,1,0,0
0.555692,10,254,564,56,7313.403809,2,0,0
0.857677,12,254,1106,92,9458.106445,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.0,1,0,46,46,0.0,1,0,0
1.242013,12,254,1106,92,6531.33252,1,0,0
1.138254,12,254,4658,388,30010.875,1,0,0
1.201165,12,254,1106,92,6753.443848,1,0,0
1.031266,10,254,560,56,3909.757568,1,0,0
1.320264,12,254,994,83,5526.16748,1,0,0
1.089072,12,254,4658,388,31366.1543,1,0,0
1.058466,12,254,1106,92,7663.921387,1,0,0
1.68002,14,254,1192,85,5271.365723,1,0,0
0.766577,10,254,558,56,5249.30957,2,0,0
1.442753,12,254,4658,388,23676.95703,1,0,0
0.766577,10,254,558,56,5249.30957,2,0,0
1.478264,12,254,994,83,4935.519043,1,0,0
0.922035,12,254,994,83,7912.932129,1,0,0
0.832197,12,254,4658,388,41047.97266,1,0,0
0.814314,12,254,1106,92,9961.758789,1,0,0
1.0159,12,254,1106,92,7985.037598,1,0,0
0.65775,10,254,552,55,6044.849609,1,0,0
0.959285,12,254,994,83,7605.664551,1,0,0
0.625177,12,254,4658,388,54640.52344,1,0,0
1.377433,12,254,1106,92,5889.21582,1,0,0
3.955771,14,254,1080,77,2028.428833,1,0,0
2.335499,12,254,4658,388,14626.42383,1,0,0
1.442524,10,254,550,55,2745.188477,1,0,0
1.135841,12,254,1106,92,7141.844727,1,0,0
0.931015,12,254,1106,92,8713.071289,1,0,0
2.213012,12,254,4658,388,15435.97656,1,0,0
2.110719,12,254,994,83,3456.64209,1,0,0
1.321193,60,254,68181,1136,405966.4375,1,0,0
3.282983,10,254,548,55,1203.783203,1,0,0
0.79666,12,254,1106,92,10182.51172,1,0,0
1.431005,36,254,34706,964,188633.8594,1,0,0
1.184368,14,254,5154,368,32327.78906,1,0,0
1.843224,12,254,4658,388,18532.74414,1,0,0
1.930892,12,254,3026,252,11493.13379,1,0,0
1.244446,60,254,68179,1136,430990.1563,1,0,0
0.79586,10,254,546,55,4945.593262,1,0,0
1.182726,12,254,994,83,6168.799805,1,0,0
0.787644,10,254,544,54,4976.867676,1,0,0
1.126798,12,254,4658,388,30315.99219,1,0,0
1.378494,12,254,1490,124,7927.491699,1,0,0
1.424096,14,254,696,50,3634.586426,1,0,0
1.153294,10,254,542,54,3385.08667,1,0,0
1.433471,12,254,4658,388,23830.26953,1,0,0
1.994844,14,254,696,50,2594.689209,1,0,0
1.711953,58,254,68099,1174,312742.2188,1,0,0
1.350222,12,254,4658,388,25299.54297,1,0,0
1.839565,10,254,540,54,2113.543213,1,0,0
1.695546,14,254,696,50,3052.703857,1,0,0
0.713976,12,254,4658,388,47844.74219,1,0,0
1.154975,10,254,538,54,3359.379883,1,0,0
1.16681,36,254,34706,964,231345.2813,1,0,0
1.293209,60,254,68183,1136,414763.5938,1,0,0
1.207756,14,254,5154,368,31701.76563,1,0,0
2.103915,14,254,694,50,2452.570557,2,0,0
1.708742,10,254,536,54,2261.312744,1,0,0
1.46448,12,254,3026,252,15153.50098,1,0,0
2.103915,14,254,694,50,2452.570557,2,0,0
1.301672,12,254,4658,388,26243.16992,1,0,0
2.501482,60,254,68181,1136,214416.8906,1,0,0
1.804482,12,254,1490,124,6056.031738,1,0,0
1.023186,10,254,534,53,3760.802246,3,0,0
2.023368,14,254,694,50,2550.203613,1,0,0
1.023186,10,254,534,53,3760.802246,3,0,0
1.023186,10,254,534,53,3760.802246,3,0,0
1.234309,12,254,4658,388,27675.4043,1,0,0
1.39967,10,254,532,53,2737.788086,1,0,0
1.635051,60,254,68181,1136,328038.6875,1,0,0
1.140828,10,254,530,53,3344.938965,1,0,0
1.621422,12,254,1106,92,5003.015625,1,0,0
1.646841,14,254,756,54,3410.165283,1,0,0
1.412279,12,254,4658,388,24187.85547,1,0,0
1.048395,12,254,994,83,6959.208984,1,0,0
2.195373,10,254,528,53,1734.557129,1,0,0
2.524475,12,254,4658,388,13531.52539,1,0,0
2.279264,16,254,842,53,2772.824951,1,0,0
1.190343,36,254,34706,964,226771.6094,1,0,0
1.4299,60,254,68185,1136,375125.5313,1,0,0
2.04388,14,254,756,54,2747.715088,1,0,0
1.523508,12,254,3026,252,14566.38281,1,0,0
1.595303,10,254,526,53,2376.977783,1,0,0
1.548009,12,254,1490,124,7059.390137,1,0,0
1.640988,14,254,756,54,3422.328613,1,0,0
1.563358,10,254,524,52,2415.313721,1,0,0
1.093409,12,254,1106,92,7418.999023,1,0,0
1.679763,16,254,842,53,3762.435547,1,0,0
1.381679,10,254,2530,253,13183.95898,1,0,0
1.454027,12,254,994,83,5017.788574,1,0,0
1.281723,60,254,68183,1136,418480.4375,1,0,0
1.576211,10,254,522,52,2385.467529,1,0,0
1.994934,14,254,756,54,2815.130859,1,0,0
1.834803,36,254,34706,964,147119.875,1,0,0
1.688443,12,254,986,82,4283.236328,1,0,0
1.287873,10,254,520,52,2907.118896,1,0,0
1.535109,60,254,68183,1136,349405.8125,1,0,0
1.432282,10,254,2530,253,12718.16602,1,0,0
2.57719,14,254,756,54,2179.117676,1,0,0
2.019814,14,254,5154,368,18956.20117,1,0,0
2.352394,10,254,2530,253,7743.600586,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.0,1,0,46,46,0.0,1,0,0
3.167903,14,254,1072,77,2515.228516,1,0,0
3.212978,10,254,518,52,1162.78418,1,0,0
1.898444,14,254,756,54,2958.211914,1,0,0
2.138766,12,254,3026,252,10376.07617,1,0,0
4.00139,10,254,2530,253,4552.417969,1,0,0
3.060449,12,254,1490,124,3570.718018,1,0,0
2.379791,14,254,756,54,2359.871094,1,0,0
1.5774,10,254,516,52,2358.311279,1,0,0
1.534109,60,254,68185,1136,349644.0,1,0,0
1.332433,12,254,986,82,5427.665039,1,0,0
1.077545,10,254,2530,253,16905.09375,1,0,0
1.513324,12,254,1106,92,5360.385254,1,0,0
2.329548,14,254,756,54,2410.768311,1,0,0
2.607724,14,254,1068,76,3043.266846,1,0,0
1.377639,12,254,994,83,5296.01709,1,0,0
1.700444,10,254,2530,253,10712.49609,1,0,0
9e-06,2,254,86,43,38222220.0,1,0,0
1.280828,10,254,512,51,2879.387451,1,0,0
1.824248,12,254,990,83,3981.914795,1,0,0
2.215011,10,254,2530,253,8223.887695,1,0,0
1.63185,10,254,510,51,2250.206787,1,0,0
2.369254,12,254,982,82,3042.307617,1,0,0
1.546866,60,254,68191,1137,346791.5,1,0,0
1.84477,16,254,842,53,3425.901367,1,0,0
1.322513,14,254,1080,77,6067.237305,1,0,0
2.221151,10,254,2530,253,8201.15332,1,0,0
1.42785,12,254,990,83,5087.369141,1,0,0
2.06288,16,254,842,53,3063.677979,1,0,0
1.170531,10,254,508,51,3130.203125,2,0,0
1.695354,12,254,982,82,4251.619629,1,0,0
1.170531,10,254,508,51,3130.203125,2,0,0
1.533134,10,254,2530,253,11881.54492,1,0,0
1.160647,12,254,1490,124,9415.4375,1,0,0
1.679751,24,254,17476,728,79764.20313,1,0,0
2.0147,58,254,68107,1174,265778.5313,1,0,0
1.124991,12,254,1106,92,7210.724121,1,0,0
0.850408,10,254,2530,253,21420.30664,1,0,0
1.052664,10,254,506,51,3465.493164,1,0,0
0.873824,12,254,1106,92,9283.333984,1,0,0
1.08957,10,254,2530,253,16718.52148,1,0,0
1.192346,12,254,1170,98,7199.25293,1,0,0
1.558794,14,254,2740,196,13061.37891,1,0,0
0.974114,10,254,504,50,3728.516357,1,0,0
1.415113,60,254,68187,1136,379056.6563,1,0,0
1.604757,10,254,502,50,2253.300781,1,0,0
1.762906,12,254,1018,85,4238.456543,1,0,0
1.541452,10,254,2530,253,11817.42871,1,0,0
2.571507,12,254,1234,103,3521.67041,1,0,0
1.40667,10,254,2530,253,12949.73242,1,0,0
1.677752,60,254,68193,1137,319746.9063,1,0,0
1.181878,12,254,1018,85,6322.141602,1,0,0
2.532921,10,254,2530,253,7191.696777,1,0,0
1.293476,12,254,1362,114,7724.921387,1,0,0
1.005338,12,254,1362,114,9938.946289,1,0,0
1.543831,24,254,17476,728,86786.70313,1,0,0
0.904026,10,254,2530,253,20149.86328,1,0,0
1.487279,12,254,1234,103,6088.97168,1,0,0
1.097837,10,254,2530,253,16592.62695,2,0,0
1.097837,10,254,2530,253,16592.62695,2,0,0
1.498,12,254,1234,103,6045.393555,1,0,0
1.140772,10,254,1506,151,9509.349609,1,0,0
0.873512,10,254,1506,151,12418.83301,1,0,0
1.501615,10,254,1506,151,7224.22168,1,0,0
1.594059,60,254,68191,1137,336524.5625,1,0,0
1.639897,14,254,948,68,4297.831055,1,0,0
4.750496,12,254,990,83,1529.103516,1,0,0
1.036537,10,254,1506,151,10465.61719,1,0,0
1.586276,60,254,68195,1137,338195.875,1,0,0
1.550673,10,254,1506,151,6995.672363,1,0,0
2.101921,14,254,700,50,2473.927246,1,0,0
1.420231,12,254,990,83,5114.661133,1,0,0
0.813745,10,254,1506,151,13330.95703,1,0,0
3.551124,12,254,986,82,2036.538208,1,0,0
0.749447,10,62,954,95,9169.427734,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.0,1,0,46,46,0.0,1,0,0
0.880184,10,254,1506,151,12324.69629,1,0,0
0.832873,10,254,1506,151,13024.79492,1,0,0
1.702907,12,254,986,82,4246.855469,1,0,0
1.178472,10,254,1506,151,9205.139648,1,0,0
1.278507,60,254,68197,1137,419620.6875,1,0,0
2.052701,12,254,986,82,3523.162842,2,0,0
1.32375,10,254,1506,151,8194.900391,1,0,0
2.052701,12,254,986,82,3523.162842,2,0,0
1.838415,10,254,1506,151,5900.734863,1,0,0
3.642492,14,254,948,68,1934.938965,1,0,0
2.496565,12,254,1110,93,3262.082031,1,0,0
1.173391,10,254,1506,151,9245.0,1,0,0
1.600266,14,254,756,54,3509.416504,1,0,0
1.41546,10,254,1506,151,7663.939453,1,0,0
1.72761,26,254,17562,675,78198.20313,1,0,0
1.945798,60,254,68199,1137,275724.4063,1,0,0
0.878533,10,254,1506,151,12347.85742,1,0,0
2.075222,10,254,1506,151,5227.392578,1,0,0
3.675314,10,254,1506,151,2951.584473,1,0,0
1.426553,10,254,994,99,5019.091309,1,0,0
1.561516,14,254,698,50,3324.973877,1,0,0
1.757174,60,254,68195,1137,305303.8438,1,0,0
1.76661,12,254,1110,93,4609.958984,1,0,0
